arm,seed,gen,ppf_pred,sigma,h_hist_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
A_baseline,1023,2,3.3984203338623047,0.0881432518362999,1.7149049844666362,0.0,0.0881432518362999,1,1,5,6,1,1,6,9,1,1,5,4,9,2,1,5,1,2,5,1,2,4,1,1,8,6,5,3,4,1,3
A_baseline,1023,2,3.5729024410247803,0.09289877861738205,1.7149049844666362,0.0,0.09289877861738205,1,5,5,1,7,1,9,1,4,7,4,4,1,5,1,5,1,5,3,5,1,5,1,3,3,4,1,3,6,8,1
A_baseline,1023,2,3.002470016479492,0.12116265296936035,1.7149049844666362,0.0,0.12116265296936035,5,6,3,3,1,7,2,4,1,1,3,1,5,5,5,6,1,6,4,1,5,3,4,3,5,4,3,3,4,5,4
A_baseline,1023,3,4.814469814300537,0.19152314960956573,1.7069070795249393,0.0,0.19152314960956573,1,5,1,3,3,1,4,1,5,3,1,1,8,8,4,1,1,3,9,1,4,6,5,1,4,1,1,6,3,7,1
A_baseline,1023,3,2.8142528533935547,0.084264375269413,1.7069070795249393,0.0,0.084264375269413,4,1,1,4,8,1,4,4,5,1,5,2,1,1,1,7,1,3,1,4,9,8,5,1,5,6,4,1,5,5,1
B_sens_al_score,42,1,2.3369646072387695,0.0796680897474289,1.7424998491545223,35.22806930541992,0.8309710025787354,4,3,5,4,1,1,1,3,2,3,4,4,5,1,5,1,7,4,3,1,1,7,4,1,3,2,5,5,1,1,9
B_sens_al_score,42,1,3.766731023788452,0.08720124512910843,1.7424998491545223,31.74397850036621,0.5145772099494934,1,1,5,9,3,1,5,1,7,5,3,1,1,1,1,1,4,4,6,1,1,1,1,6,4,1,6,7,5,4,1
B_sens_al_score,42,1,2.231677293777466,0.10202514380216599,1.7424998491545223,30.61438751220703,0.960476279258728,1,1,1,3,4,1,1,5,4,1,1,3,1,8,1,1,4,9,1,1,3,5,1,3,3,7,5,3,2,6,1
B_sens_al_score,42,1,3.294480562210083,0.09382003545761108,1.7424998491545223,36.21429443359375,1.641895055770874,3,1,5,5,5,5,3,7,1,2,1,5,1,1,3,1,4,5,2,4,5,1,3,9,1,5,8,6,5,6,1
B_sens_al_score,42,1,2.1831576824188232,0.06626249849796295,1.7424998491545223,35.85801315307617,0.35467082262039185,3,1,3,5,5,7,6,9,1,4,4,3,1,1,1,1,1,8,4,8,4,1,7,9,4,1,5,6,7,1,5
B_sens_al_score,42,1,2.810609817504883,0.1087573766708374,1.7424998491545223,38.89453887939453,2.8036980628967285,1,2,1,1,3,1,4,1,5,3,4,5,5,3,7,3,7,1,5,8,2,1,6,6,3,7,1,6,7,1,3
B_sens_al_score,42,1,3.5524561405181885,0.11555281281471252,1.7424998491545223,36.61751937866211,2.6798527240753174,5,5,8,1,5,5,1,3,4,3,1,1,9,1,3,4,1,4,6,4,6,2,6,9,7,4,1,4,3,1,1
B_sens_al_score,42,1,4.090745449066162,0.1163414865732193,1.7424998491545223,34.70547866821289,2.3580210208892822,5,6,1,2,3,2,1,1,1,3,3,5,4,3,4,6,4,1,1,3,3,5,1,1,4,3,3,3,3,5,9
B_sens_al_score,42,1,5.1781325340271,0.19179704785346985,1.7424998491545223,33.6587028503418,5.505237579345703,5,5,4,7,4,1,1,4,7,4,3,4,4,7,5,4,1,3,1,1,1,1,4,3,1,3,3,1,1,1,9
B_sens_al_score,42,1,3.844848394393921,0.07476681470870972,1.7424998491545223,34.746089935302734,0.5239213109016418,4,1,1,1,1,6,1,5,2,5,4,1,1,3,4,3,7,1,4,1,6,4,5,4,5,6,8,4,4,9,1
B_sens_al_score,42,1,2.389291763305664,0.06992803514003754,1.7424998491545223,35.299808502197266,0.41289132833480835,4,9,1,1,4,8,1,8,4,3,1,4,1,1,4,5,2,5,1,3,1,6,3,1,1,4,3,5,6,4,7
B_sens_al_score,42,1,3.349766731262207,0.0788990929722786,1.7424998491545223,32.75144577026367,0.33479171991348267,7,1,1,2,1,1,1,4,3,5,1,6,1,1,3,5,6,9,9,4,1,1,4,3,1,4,4,3,1,5,1
B_sens_al_score,42,1,2.9213874340057373,0.07151774317026138,1.7424998491545223,34.830135345458984,0.39567580819129944,3,1,8,1,3,7,4,9,5,1,3,1,5,7,1,1,4,6,1,5,4,4,4,1,1,1,3,4,8,2,5
B_sens_al_score,42,1,3.9429266452789307,0.12457180768251419,1.7424998491545223,33.48477554321289,2.4948368072509766,5,1,6,5,4,6,1,1,7,1,9,3,1,1,4,5,3,1,3,1,3,8,5,4,4,1,1,1,1,5,2
B_sens_al_score,42,1,2.1215758323669434,0.0897994115948677,1.7424998491545223,32.66988754272461,0.8024367094039917,7,4,3,5,6,5,1,1,4,4,3,1,1,1,5,1,3,4,1,6,5,8,1,5,1,1,4,5,5,1,4
B_sens_al_score,42,1,1.9705184698104858,0.06862058490514755,1.7424998491545223,36.65501403808594,0.607842206954956,8,8,3,6,1,5,4,6,9,3,1,4,7,5,4,1,4,1,5,3,3,1,1,5,1,3,5,1,4,6,1
B_sens_al_score,42,1,2.881512403488159,0.07121071964502335,1.7424998491545223,36.389678955078125,0.6730711460113525,1,4,2,1,1,3,1,4,1,1,4,1,1,9,5,2,5,9,9,4,4,3,1,7,3,5,1,9,8,1,9
B_sens_al_score,42,1,1.9483479261398315,0.07358096539974213,1.7424998491545223,33.78353500366211,0.29178693890571594,1,3,4,3,1,4,1,3,4,1,7,9,1,6,4,1,8,4,3,1,1,3,1,1,2,1,8,4,4,5,1
B_sens_al_score,42,1,3.754504442214966,0.10611296445131302,1.7424998491545223,30.51327133178711,1.1226913928985596,2,1,3,1,1,4,1,1,6,1,4,4,4,4,1,4,1,1,3,1,3,5,3,1,4,5,7,1,1,8,1
B_sens_al_score,42,1,3.974904775619507,0.10592275857925415,1.7424998491545223,36.41965103149414,2.216339588165283,8,6,2,1,4,5,6,9,5,8,5,9,1,1,1,1,1,1,4,1,3,1,5,3,1,4,7,1,1,3,3
B_sens_al_score,42,1,2.013422966003418,0.08348764479160309,1.7424998491545223,34.496315002441406,0.863631546497345,1,1,4,1,4,1,1,1,3,4,8,3,1,1,5,4,8,4,3,5,1,1,7,6,6,2,3,5,5,1,9
B_sens_al_score,42,1,1.987695336341858,0.06721637398004532,1.7424998491545223,35.438636779785156,0.3186739981174469,5,4,1,1,4,5,5,3,4,4,3,4,1,4,3,3,6,9,4,6,3,1,1,1,6,5,6,8,7,1,1
B_sens_al_score,42,1,2.400644540786743,0.08295441418886185,1.7424998491545223,33.80009841918945,0.7101030945777893,3,1,1,4,3,1,1,9,6,1,4,6,2,3,5,1,1,9,2,4,5,1,4,5,5,3,5,4,4,1,1
B_sens_al_score,42,2,2.574772834777832,0.0810685008764267,1.7318574601311403,34.89791488647461,0.7470256686210632,4,3,5,2,8,1,1,1,2,4,4,4,1,1,1,1,7,4,1,4,1,7,4,1,1,2,5,5,1,1,9
B_sens_al_score,42,2,2.8103744983673096,0.07823626697063446,1.7318574601311403,34.02090835571289,0.49548566341400146,6,1,5,1,6,5,3,1,1,1,1,5,5,7,3,1,4,5,2,3,1,1,3,9,1,5,8,6,5,6,1
B_sens_al_score,42,2,2.466010093688965,0.08615836501121521,1.7318574601311403,35.13798141479492,0.9893156290054321,8,1,1,1,3,2,1,7,8,5,8,4,5,1,6,3,4,1,5,3,1,6,1,4,5,8,1,1,5,1,4
B_sens_al_score,42,2,3.6067023277282715,0.16646388173103333,1.7318574601311403,38.29135513305664,4.712469577789307,6,2,1,3,3,4,4,1,5,3,4,5,5,1,7,3,7,1,5,6,2,1,6,6,3,1,1,4,7,1,3
B_sens_al_score,42,2,3.4905519485473633,0.1114870011806488,1.7318574601311403,33.1104850769043,1.6891385316848755,1,5,5,4,1,3,1,3,4,3,3,1,4,6,4,4,1,4,1,1,3,2,6,9,1,4,1,5,4,1,1
B_sens_al_score,42,2,4.551365375518799,0.11354994028806686,1.7318574601311403,34.501136779785156,1.9903982877731323,5,6,4,1,3,2,1,5,1,1,7,5,4,3,4,6,4,4,3,1,1,5,1,1,2,1,3,3,3,5,9
B_sens_al_score,42,2,3.133787155151367,0.08114324510097504,1.7318574601311403,32.7359504699707,0.41059768199920654,4,3,5,1,7,5,1,1,1,1,2,3,1,4,3,5,1,7,1,1,1,8,5,4,5,6,5,1,1,4,6
B_sens_al_score,42,2,2.51204776763916,0.0763736367225647,1.7318574601311403,33.25798416137695,0.3008323609828949,1,4,5,3,2,8,1,3,1,6,1,5,3,1,4,1,1,1,5,5,8,3,7,1,4,4,1,4,3,4,1
B_sens_al_score,42,2,4.879027843475342,0.15937258303165436,1.7318574601311403,34.72212219238281,3.867041826248169,1,5,1,7,8,1,1,9,7,1,4,4,3,7,5,4,1,3,1,6,1,1,4,3,1,1,3,1,8,1,9
B_sens_al_score,42,2,4.3428730964660645,0.14192260801792145,1.7318574601311403,32.23262023925781,2.774742603302002,1,1,5,1,1,6,1,5,2,6,4,1,1,1,4,3,1,1,1,1,6,4,5,4,5,1,8,4,4,9,1
B_sens_al_score,42,2,3.176684856414795,0.08076391369104385,1.7318574601311403,33.47581100463867,0.5115090608596802,3,1,1,4,6,1,1,4,3,5,1,6,1,5,1,5,8,9,9,3,6,1,4,3,1,4,4,3,1,5,1
B_sens_al_score,42,2,3.596426486968994,0.11378800123929977,1.7318574601311403,36.553253173828125,2.3221538066864014,5,1,6,5,5,5,1,1,7,8,3,3,1,5,4,5,1,1,3,6,5,8,5,4,4,6,1,1,1,5,2
B_sens_al_score,42,2,2.962475299835205,0.07457513362169266,1.7318574601311403,33.604270935058594,0.2829049825668335,1,1,4,4,4,6,5,9,7,5,1,1,1,1,3,3,8,1,4,1,1,5,3,8,5,6,5,1,1,3,1
B_sens_al_score,42,2,1.9339399337768555,0.07979825884103775,1.7318574601311403,33.98725509643555,0.5529899597167969,1,3,1,3,1,4,1,7,4,1,7,9,4,6,6,1,8,4,1,1,1,3,1,1,2,5,8,1,4,5,1
B_sens_al_score,42,2,2.5429131984710693,0.07735027372837067,1.7318574601311403,36.396324157714844,0.8328158855438232,1,2,7,4,8,7,1,6,1,3,1,1,7,5,5,5,1,6,6,5,1,1,5,1,1,6,4,3,3,4,5
B_sens_al_score,42,2,3.227476119995117,0.0909314677119255,1.7318574601311403,30.660972595214844,0.47828274965286255,4,1,1,2,1,4,1,1,6,1,4,4,9,4,1,4,4,1,1,1,3,5,3,1,1,5,7,1,1,8,1
B_sens_al_score,42,2,2.4160330295562744,0.10788293182849884,1.7318574601311403,35.692955017089844,1.9497172832489014,4,4,3,6,1,4,5,5,2,1,9,6,4,1,4,9,1,4,1,7,1,3,3,4,4,1,1,1,8,5,1
B_sens_al_score,42,2,3.961057424545288,0.12477163970470428,1.7318574601311403,40.09127426147461,3.3191428184509277,8,6,2,1,4,5,6,9,5,8,5,9,7,1,4,1,1,1,4,3,3,1,5,3,1,4,7,1,7,3,3
B_sens_al_score,42,2,2.067582607269287,0.08163374662399292,1.7318574601311403,37.569976806640625,1.1892657279968262,1,1,4,6,4,3,1,6,3,4,8,3,4,1,4,4,8,4,5,5,1,1,7,6,8,2,3,5,5,1,9
B_sens_al_score,42,2,2.5668489933013916,0.07667350769042969,1.7318574601311403,33.491844177246094,0.3496028184890747,1,1,4,1,4,1,5,4,1,1,2,6,1,4,9,5,8,7,3,1,4,4,6,4,6,6,1,1,3,1,4
B_sens_al_score,42,2,2.329115867614746,0.06497813761234283,1.7318574601311403,36.096336364746094,0.28839027881622314,4,1,3,8,1,9,1,3,1,3,3,8,6,3,4,5,1,6,3,5,4,6,5,1,6,4,4,5,1,4,2
B_sens_al_score,42,2,2.041853189468384,0.0762956440448761,1.7318574601311403,35.68647384643555,0.6789747476577759,8,1,3,4,1,4,6,6,3,1,3,8,7,1,2,1,1,4,5,4,1,1,3,4,3,3,7,6,1,4,5
B_sens_al_score,42,2,3.5462937355041504,0.10941865295171738,1.7318574601311403,27.87210464477539,0.7835609316825867,1,3,1,1,1,1,3,5,1,5,1,1,1,3,1,8,1,4,1,1,7,4,1,4,1,5,1,4,4,1,5
B_sens_al_score,42,3,3.6014957427978516,0.08569765836000443,1.7195500055489557,34.97560119628906,0.8029639720916748,3,3,2,2,3,1,1,1,2,5,1,4,1,1,3,1,1,5,1,3,1,7,4,1,6,2,5,5,1,1,9
B_sens_al_score,42,3,2.341488838195801,0.09644706547260284,1.7195500055489557,35.6516227722168,1.303504467010498,8,1,1,1,1,2,1,7,8,6,8,4,4,6,6,3,4,4,5,1,1,6,1,4,1,8,1,1,5,1,4
B_sens_al_score,42,3,3.9260239601135254,0.1359732747077942,1.7195500055489557,39.90907287597656,3.405531883239746,6,2,5,3,4,1,4,5,5,3,4,5,5,9,1,3,7,5,5,6,2,1,6,6,3,5,1,6,1,1,3
B_sens_al_score,42,3,3.2838869094848633,0.08907584100961685,1.7195500055489557,32.901336669921875,0.6227336525917053,1,5,5,4,4,3,1,3,4,1,3,1,1,6,9,4,1,4,1,1,4,2,6,9,5,3,1,5,1,1,1
B_sens_al_score,137,1,3.135336399078369,0.08589041233062744,1.7336269555286585,33.095157623291016,0.26662400364875793,3,1,5,4,2,3,1,1,1,5,1,1,4,2,1,1,4,5,3,6,7,1,5,9,4,4,5,4,1,5,4
B_sens_al_score,137,1,2.207611083984375,0.09288715571165085,1.7336269555286585,33.3834114074707,0.5320780277252197,1,1,4,3,4,5,3,4,5,1,4,9,4,7,1,4,7,1,5,1,8,4,8,1,1,4,1,1,5,3,1
B_sens_al_score,137,1,3.2101759910583496,0.0894865170121193,1.7336269555286585,33.12019348144531,0.3808060586452484,3,5,1,1,6,1,5,1,3,1,7,5,4,1,1,1,8,4,3,4,3,1,1,1,7,5,4,1,2,6,8
B_sens_al_score,137,1,4.2666425704956055,0.11675666272640228,1.7336269555286585,37.117881774902344,1.934924840927124,1,5,1,3,1,1,1,9,1,2,5,5,1,4,1,4,6,7,1,2,8,4,4,3,1,6,1,7,5,6,3
B_sens_al_score,137,1,3.2713282108306885,0.09557893127202988,1.7336269555286585,33.298194885253906,0.5987564921379089,1,7,6,1,1,1,1,1,1,5,1,1,3,4,1,3,6,6,9,1,5,1,4,3,5,1,5,6,1,8,4
B_sens_al_score,137,1,2.8476638793945312,0.08085066825151443,1.7336269555286585,33.914546966552734,0.26104652881622314,1,4,1,7,5,1,4,1,5,5,4,7,1,1,1,3,8,5,5,4,4,1,1,3,1,1,6,3,8,2,1
B_sens_al_score,137,1,5.818477630615234,0.2191217690706253,1.7336269555286585,36.58932113647461,4.9608354568481445,5,5,7,3,4,4,1,4,6,7,1,1,6,1,1,9,4,2,1,1,3,4,4,5,4,1,3,1,7,4,1
B_sens_al_score,137,1,2.1748218536376953,0.08938736468553543,1.7336269555286585,34.18234634399414,0.5697616934776306,4,1,6,4,1,4,1,6,6,4,1,1,3,1,2,6,4,3,7,5,5,3,1,4,1,5,5,5,3,1,4
B_sens_al_score,137,1,2.675363540649414,0.07488545030355453,1.7336269555286585,35.09980010986328,0.29337653517723083,1,8,1,1,1,1,1,9,5,1,5,2,5,3,6,3,6,6,1,1,7,1,3,4,1,4,5,4,5,3,4
B_sens_al_score,137,1,4.978375434875488,0.17862124741077423,1.7336269555286585,34.70878219604492,3.385944128036499,1,5,5,3,5,4,1,8,6,3,1,9,5,1,1,3,1,1,1,9,4,1,6,5,1,4,1,4,8,5,7
B_sens_al_score,137,1,4.374395847320557,0.15926922857761383,1.7336269555286585,32.21800231933594,2.3456413745880127,1,1,8,3,5,4,5,6,5,1,4,9,1,4,1,5,4,1,1,4,5,1,4,3,1,8,1,4,6,1,4
B_sens_al_score,137,1,4.0405402183532715,0.09971419721841812,1.7336269555286585,31.674182891845703,0.43132176995277405,1,6,1,4,1,1,1,9,1,5,1,8,2,1,5,6,4,6,3,5,3,1,4,1,1,5,1,1,1,3,1
B_sens_al_score,137,1,2.6193230152130127,0.06534051895141602,1.7336269555286585,37.14915084838867,0.37273091077804565,3,6,4,6,4,4,5,1,3,5,1,2,5,1,5,4,9,3,3,6,6,5,8,1,1,1,1,3,8,1,1
B_sens_al_score,137,1,3.5224173069000244,0.08516636490821838,1.7336269555286585,33.02756118774414,0.23232769966125488,5,1,1,5,5,1,1,3,5,4,8,1,2,5,1,1,4,5,1,3,1,4,3,1,8,1,5,3,5,2,4
B_sens_al_score,137,1,4.58755350112915,0.20601598918437958,1.7336269555286585,34.17073059082031,4.124048709869385,5,1,1,6,1,1,4,7,6,5,5,4,6,3,5,1,4,3,2,3,1,1,8,1,7,4,1,5,1,5,1
B_sens_al_score,137,1,4.038851737976074,0.114933542907238,1.7336269555286585,32.094112396240234,0.9713094830513,4,5,5,4,4,4,1,4,1,1,3,1,1,8,2,6,5,1,4,7,1,1,1,6,4,5,1,3,1,3,1
B_sens_al_score,137,1,4.120495796203613,0.10109854489564896,1.7336269555286585,38.001686096191406,1.617201328277588,3,5,5,4,1,7,4,1,1,2,1,5,6,6,2,1,1,4,1,4,1,4,7,5,3,7,8,5,9,3,1
B_sens_al_score,137,1,2.032927989959717,0.10456578433513641,1.7336269555286585,31.13128662109375,0.4811365604400635,3,4,4,1,4,4,6,5,7,4,1,1,1,1,1,3,5,1,1,5,4,1,4,1,1,4,3,5,1,3,9
B_sens_al_score,137,1,3.9194300174713135,0.08450274169445038,1.7336269555286585,34.53031921386719,0.48370808362960815,1,6,1,6,1,2,9,3,1,5,1,6,1,4,7,4,3,4,3,6,5,4,2,1,1,4,1,3,1,1,1
B_sens_al_score,137,1,4.601211071014404,0.14588671922683716,1.7336269555286585,32.76897048950195,2.0371501445770264,5,1,5,1,4,4,3,6,6,1,3,4,5,1,3,1,7,4,5,5,1,8,1,3,1,2,1,4,1,5,1
B_sens_al_score,137,1,2.4674482345581055,0.08377374708652496,1.7336269555286585,33.79751205444336,0.3290272355079651,6,3,5,1,9,5,1,5,1,1,6,3,4,7,5,1,8,1,1,5,1,4,1,5,4,1,5,5,2,3,1
B_sens_al_score,137,1,2.472649335861206,0.08213954418897629,1.7336269555286585,35.53425598144531,0.593103289604187,8,1,1,5,1,1,4,5,6,9,1,1,7,3,1,3,9,6,1,1,4,5,3,4,1,7,3,4,1,4,4
B_sens_al_score,137,1,2.9555306434631348,0.08601062744855881,1.7336269555286585,39.181819915771484,1.3704252243041992,1,4,5,3,1,8,1,4,5,7,7,3,7,7,4,6,7,4,4,2,1,1,6,1,1,3,1,4,1,4,9
B_sens_al_score,137,1,2.3695266246795654,0.07410857081413269,1.7336269555286585,37.80451202392578,0.7585508823394775,3,1,4,7,3,1,2,3,5,7,8,4,4,1,1,1,1,2,4,9,8,1,5,6,6,1,9,3,1,1,1
B_sens_al_score,137,2,2.367013931274414,0.09538967162370682,1.726229044711256,33.804962158203125,0.70262610912323,1,1,4,3,4,5,3,4,5,1,4,9,3,4,1,4,7,1,5,1,6,4,8,1,1,4,1,7,5,3,1
B_sens_al_score,137,2,4.018453598022461,0.11074110120534897,1.726229044711256,33.90522003173828,1.1492735147476196,1,3,5,9,1,1,1,5,5,6,1,1,4,3,1,2,8,6,4,1,4,5,1,3,3,1,1,5,5,4,1
B_sens_al_score,137,2,3.8389976024627686,0.09962000697851181,1.726229044711256,34.35423278808594,0.9149758219718933,1,5,6,4,5,5,1,1,4,2,3,9,1,4,2,3,1,4,2,1,6,1,1,1,5,1,4,5,1,4,1
B_sens_al_score,137,2,3.746663808822632,0.11213615536689758,1.726229044711256,33.312225341796875,1.0868240594863892,1,5,4,8,1,3,1,9,1,2,5,5,1,1,1,4,1,7,1,3,1,4,4,3,1,4,1,1,6,6,3
B_sens_al_score,137,2,2.9256751537323,0.09165811538696289,1.726229044711256,38.21375274658203,1.3527039289474487,1,4,1,7,5,1,4,1,5,5,4,7,8,5,6,3,8,7,5,6,4,1,1,3,1,1,6,3,8,2,1
B_sens_al_score,137,2,5.745790958404541,0.3125235438346863,1.726229044711256,34.27903366088867,6.858554840087891,5,5,4,3,1,7,1,3,6,7,1,1,6,1,1,9,4,1,1,1,6,4,4,5,4,1,3,4,1,4,1
B_sens_al_score,137,2,2.3473987579345703,0.09757169336080551,1.726229044711256,32.8203239440918,0.5951719284057617,4,1,6,4,1,4,1,6,6,4,1,1,3,3,1,6,4,1,7,5,1,3,1,4,1,5,5,6,3,1,4
B_sens_al_score,137,2,3.464292526245117,0.08950096368789673,1.726229044711256,34.456703186035156,0.6494089365005493,1,7,5,6,1,1,1,4,1,5,9,4,4,9,3,1,1,1,2,1,7,5,1,2,1,1,5,3,1,1,4
B_sens_al_score,137,2,2.7926504611968994,0.07968936115503311,1.726229044711256,35.723182678222656,0.591640293598175,1,5,3,4,5,4,1,9,6,3,1,9,6,1,1,3,4,1,1,9,4,1,6,5,1,4,1,5,9,5,7
B_sens_al_score,137,2,1.9572471380233765,0.07719682157039642,1.726229044711256,38.37340545654297,0.9754385948181152,4,1,4,7,3,8,3,3,4,8,9,1,1,4,5,8,4,9,6,5,4,1,3,3,1,2,1,3,5,1,3
B_sens_al_score,137,2,4.087701797485352,0.13791321218013763,1.726229044711256,30.26231575012207,1.2860631942749023,1,1,1,3,5,1,5,6,5,7,5,9,1,4,1,5,4,1,4,1,5,1,4,3,1,4,1,1,1,1,4
B_sens_al_score,137,2,4.72374963760376,0.1495559811592102,1.726229044711256,33.65812683105469,2.192920684814453,1,6,5,4,4,1,1,9,1,5,2,8,2,1,5,6,1,1,3,4,3,1,4,1,1,1,1,1,9,3,1
B_sens_al_score,137,2,3.767868757247925,0.11130816489458084,1.726229044711256,31.784847259521484,0.802278995513916,1,1,1,9,1,1,1,3,5,5,1,1,7,5,1,1,5,5,1,5,3,4,3,1,8,1,5,3,4,2,4
B_sens_al_score,137,2,4.481814384460449,0.09990742802619934,1.726229044711256,32.1820182800293,0.5512860417366028,1,5,1,1,1,1,3,4,3,5,6,3,4,5,5,5,3,3,1,5,1,5,3,1,4,4,6,1,1,9,1
B_sens_al_score,137,2,2.7481307983398438,0.08619284629821777,1.726229044711256,40.19282913208008,1.5384801626205444,3,5,4,9,1,7,4,3,1,6,6,5,6,6,2,1,6,1,1,3,3,4,7,5,1,3,8,5,9,3,1
B_sens_al_score,137,2,3.8734166622161865,0.09907741099596024,1.726229044711256,34.21630859375,0.876192569732666,1,6,1,6,3,9,9,5,1,6,1,6,1,3,1,4,3,4,3,3,5,4,2,1,1,7,1,1,1,1,1
B_sens_al_score,137,2,2.5688300132751465,0.07059415429830551,1.726229044711256,38.11280059814453,0.7461170554161072,8,6,1,5,6,1,4,6,7,3,1,4,1,2,1,1,1,1,3,6,1,5,2,4,1,9,9,7,1,1,4
B_sens_al_score,137,2,3.0601882934570312,0.10832113027572632,1.726229044711256,33.51244354248047,1.014353632926941,1,1,1,4,4,3,1,4,1,5,3,5,1,3,5,6,4,5,4,5,8,1,3,1,3,9,1,8,5,2,1
B_sens_al_score,137,2,3.6241040229797363,0.11485838145017624,1.726229044711256,33.431644439697266,1.1834205389022827,6,4,1,1,4,1,5,7,6,5,3,4,3,1,1,1,3,1,6,4,5,1,3,9,6,1,3,1,2,1,1
B_sens_al_score,137,2,3.307788610458374,0.08483901619911194,1.726229044711256,36.0460319519043,0.7909624576568604,6,5,5,3,6,3,1,1,4,3,1,5,6,1,6,3,4,3,1,2,4,7,4,1,3,8,4,4,3,1,1
B_sens_al_score,137,2,2.602156639099121,0.08900522440671921,1.726229044711256,34.80198669433594,0.6946278810501099,3,1,4,7,3,1,2,2,5,7,1,4,4,2,1,1,1,1,4,1,1,1,5,6,6,1,9,3,5,1,1
B_sens_al_score,137,2,3.2195122241973877,0.12528863549232483,1.726229044711256,31.946989059448242,1.2211610078811646,1,5,4,4,1,6,1,1,1,1,4,4,1,3,4,4,3,1,7,6,5,3,1,1,1,4,5,2,9,4,1
B_sens_al_score,137,3,2.899190902709961,0.07182841002941132,1.7088749301760215,36.47475814819336,0.4318722188472748,1,6,4,1,1,9,1,3,1,5,1,1,5,7,1,4,9,1,1,3,4,2,3,5,1,9,4,8,8,4,3
B_sens_al_score,137,3,2.3110501766204834,0.10253742337226868,1.7088749301760215,35.77622985839844,1.4422980546951294,4,1,4,3,4,8,3,2,5,1,9,9,3,4,1,4,7,1,5,1,6,4,8,1,1,2,1,1,5,3,1
B_sens_al_score,137,3,2.2464160919189453,0.08587782084941864,1.7088749301760215,33.95889663696289,0.5675308704376221,1,1,4,1,4,1,2,5,1,4,1,6,6,1,6,5,8,1,1,7,5,1,3,5,5,1,8,5,5,5,5
B_sens_al_score,137,3,3.44853138923645,0.09130043536424637,1.7088749301760215,32.91196060180664,0.6086041331291199,1,5,1,1,4,9,1,1,4,6,3,9,4,6,2,3,1,5,6,1,4,1,1,1,1,2,4,3,1,4,1
B_sens_al_score,271,1,3.893918991088867,0.1057814359664917,1.7210367048200328,34.40066146850586,1.09396231174469,3,6,6,3,1,1,1,1,5,4,1,1,3,1,4,3,1,4,9,5,1,4,7,5,5,4,1,8,1,4,6
B_sens_al_score,271,1,2.078933000564575,0.08745107054710388,1.7210367048200328,33.97602844238281,0.4940510392189026,6,4,4,1,3,1,5,7,6,1,4,4,3,1,1,1,4,5,6,4,5,1,3,9,1,6,3,2,1,1,1
B_sens_al_score,271,1,2.2955162525177,0.08555904775857925,1.7210367048200328,36.81306076049805,0.9941204786300659,5,8,9,1,5,1,3,4,3,9,6,4,1,6,3,3,6,4,1,5,3,4,4,1,1,6,1,1,1,5,1
B_sens_al_score,271,1,3.125473976135254,0.12023871392011642,1.7210367048200328,29.052053451538086,0.4583902359008789,1,1,1,1,1,1,1,1,1,5,4,4,6,6,1,1,7,3,6,1,5,1,1,4,1,1,4,3,7,6,1
B_sens_al_score,271,1,2.0921273231506348,0.0962061733007431,1.7210367048200328,33.41010665893555,0.6306222081184387,7,8,4,3,1,4,1,5,1,3,4,1,3,1,1,1,3,1,1,1,7,5,4,1,3,1,4,2,4,5,5
B_sens_al_score,271,1,3.4770326614379883,0.1010727658867836,1.7210367048200328,32.73039245605469,0.6353053450584412,1,1,4,1,1,5,9,4,5,1,1,1,1,2,1,2,1,8,3,4,6,7,4,3,1,1,6,1,4,4,3
B_sens_al_score,271,1,4.130298614501953,0.10401616990566254,1.7210367048200328,32.51874923706055,0.6770480275154114,4,5,5,4,4,1,4,1,1,6,1,3,5,7,1,3,1,1,1,6,6,4,1,5,4,4,3,1,7,4,1
B_sens_al_score,271,1,2.407005548477173,0.09024719148874283,1.7210367048200328,34.65530014038086,0.7054364681243896,1,1,7,4,4,1,1,7,1,3,1,1,1,5,4,5,7,4,7,1,3,4,3,4,3,2,5,4,3,2,1
B_sens_al_score,271,1,2.7200372219085693,0.07906047254800797,1.7210367048200328,34.42412185668945,0.3447764217853546,2,1,3,3,1,5,5,1,6,4,4,7,8,1,5,2,5,3,9,1,4,4,1,1,5,1,3,1,4,1,1
B_sens_al_score,271,1,5.889410018920898,0.21091444790363312,1.7210367048200328,35.18300247192383,4.212240695953369,5,5,1,3,8,1,5,4,2,4,4,7,8,2,1,4,5,1,4,3,1,1,3,1,6,4,1,3,1,1,1
B_sens_al_score,271,1,4.289546012878418,0.09701644629240036,1.7210367048200328,33.276649475097656,0.6274443864822388,1,6,4,3,1,1,6,1,2,5,1,7,1,1,5,4,4,6,1,4,4,3,1,1,1,1,4,2,5,1,1
B_sens_al_score,271,1,6.126856803894043,0.19093136489391327,1.7210367048200328,35.30354309082031,3.6720595359802246,5,5,4,6,5,3,3,1,2,5,1,3,4,1,3,3,1,8,1,1,9,1,6,4,1,5,4,1,7,4,1
